key,offset,partition,timestamp,topic,value
VUEwMDAwMDAxMDczOTU0OTY=,219251847,0,1593880617350,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Im1hdHRyZXNzZXMiLCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODA2MTczNDE0NDgsImdlbyI6eyJjaXR5IjoiRnJlZGVyaWNrIiwic3RhdGUiOiJNRCJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZGlyZWN0IiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4ODA2MTczNDE0NDgsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM5NTQ5NiJ9
VUEwMDAwMDAxMDczOTU1MTQ=,219251890,0,1593880619829,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJtYWluIiwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODgwNjE5ODE2MjgwLCJnZW8iOnsiY2l0eSI6IkhhdmVyaGlsbCIsInN0YXRlIjoiTUEifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6ImRpcmVjdCIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODgwNjE5ODE2MjgwLCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczOTU1MTQifQ==
VUEwMDAwMDAxMDczODMyODQ=,219251858,0,1593880618130,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJyZWdpc3RlciIsImV2ZW50X3ByZXZpb3VzX3RpbWVzdGFtcCI6MTU5Mzg3OTYzNjU1MDI1NCwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODgwNjE4MDg4MzA2LCJnZW8iOnsiY2l0eSI6IkNvbHVtYnVzIiwic3RhdGUiOiJHQSJ9LCJpdGVtcyI6W3siaXRlbV9pZCI6IlBfRE9XTl9TIiwiaXRlbV9uYW1lIjoiU3RhbmRhcmQgRG93biBQaWxsb3ciLCJpdGVtX3JldmVudWVfaW5fdXNkIjoxMTkuMCwicHJpY2VfaW5fdXNkIjoxMTkuMCwicXVhbnRpdHkiOjF9XSwidHJhZmZpY19zb3VyY2UiOiJnb29nbGUiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3OTMwNzI0NzA4NywidXNlcl9pZCI6IlVBMDAwMDAwMTA3MzgzMjg0In0=
VUEwMDAwMDAxMDczOTU1OTQ=,219251885,0,1593880629558,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Im1haW4iLCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODA2Mjk1MzAwNzIsImdlbyI6eyJjaXR5IjoiTGVoaSIsInN0YXRlIjoiVVQifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6Imluc3RhZ3JhbSIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODgwNjI5NTMwMDcyLCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczOTU1OTQifQ==
VUEwMDAwMDAxMDczOTU1NDU=,219434467,1,1593880623963,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Im1haW4iLCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODA2MjM5MzQwOTMsImdlbyI6eyJjaXR5IjoiTHlud29vZCIsInN0YXRlIjoiQ0EifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6ImZhY2Vib29rIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4ODA2MjM5MzQwOTMsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM5NTU0NSJ9
VUEwMDAwMDAxMDczNDU1NDA=,219238649,0,1593879525270,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Imd1ZXN0IiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODc5MzMyOTcyNTMwLCJldmVudF90aW1lc3RhbXAiOjE1OTM4Nzk1MjUyMjE5MzQsImdlbyI6eyJjaXR5IjoiTG9zIEFuZ2VsZXMiLCJzdGF0ZSI6IkNBIn0sIml0ZW1zIjpbeyJpdGVtX2lkIjoiUF9GT0FNX1MiLCJpdGVtX25hbWUiOiJTdGFuZGFyZCBGb2FtIFBpbGxvdyIsIml0ZW1fcmV2ZW51ZV9pbl91c2QiOjU5LjAsInByaWNlX2luX3VzZCI6NTkuMCwicXVhbnRpdHkiOjF9XSwidHJhZmZpY19zb3VyY2UiOiJnb29nbGUiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3NTA1NDY1Mzk5MCwidXNlcl9pZCI6IlVBMDAwMDAwMTA3MzQ1NTQwIn0=
VUEwMDAwMDAxMDczNTI3ODE=,219420466,1,1593879530301,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6eyJwdXJjaGFzZV9yZXZlbnVlX2luX3VzZCI6OTQ1LjAsInRvdGFsX2l0ZW1fcXVhbnRpdHkiOjEsInVuaXF1ZV9pdGVtcyI6MX0sImV2ZW50X25hbWUiOiJmaW5hbGl6ZSIsImV2ZW50X3ByZXZpb3VzX3RpbWVzdGFtcCI6MTU5Mzg3OTUyMDIxNjY0NiwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODc5NTMwMjc1NzQ5LCJnZW8iOnsiY2l0eSI6IkdyYWhhbSIsInN0YXRlIjoiTkMifSwiaXRlbXMiOlt7Iml0ZW1faWQiOiJNX1NUQU5fRiIsIml0ZW1fbmFtZSI6IlN0YW5kYXJkIEZ1bGwgTWF0dHJlc3MiLCJpdGVtX3JldmVudWVfaW5fdXNkIjo5NDUuMCwicHJpY2VfaW5fdXNkIjo5NDUuMCwicXVhbnRpdHkiOjF9XSwidHJhZmZpY19zb3VyY2UiOiJnb29nbGUiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3NTkwNzI5NTMzMiwidXNlcl9pZCI6IlVBMDAwMDAwMTA3MzUyNzgxIn0=
VUEwMDAwMDAxMDczNzc4MTk=,219420517,1,1593879536427,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6InJlZ2lzdGVyIiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODc5NDU4MDQ4NTk2LCJldmVudF90aW1lc3RhbXAiOjE1OTM4Nzk1MzYzODM0MzgsImdlbyI6eyJjaXR5IjoiVG9sZWRvIiwic3RhdGUiOiJPSCJ9LCJpdGVtcyI6W3siaXRlbV9pZCI6Ik1fUFJFTV9RIiwiaXRlbV9uYW1lIjoiUHJlbWl1bSBRdWVlbiBNYXR0cmVzcyIsIml0ZW1fcmV2ZW51ZV9pbl91c2QiOjE3OTUuMCwicHJpY2VfaW5fdXNkIjoxNzk1LjAsInF1YW50aXR5IjoxfV0sInRyYWZmaWNfc291cmNlIjoiZ29vZ2xlIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4Nzg3MDk3MTIwMzYsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM3NzgxOSJ9
VUEwMDAwMDAxMDczODUzNzk=,219420534,1,1593879536991,clickstream,eyJkZXZpY2UiOiJDaHJvbWUgT1MiLCJlY29tbWVyY2UiOnt9LCJldmVudF9uYW1lIjoibWFpbiIsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg3OTUzNjk4MzgxOCwiZ2VvIjp7ImNpdHkiOiJSb2NoZXN0ZXIiLCJzdGF0ZSI6Ik1OIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJmYWNlYm9vayIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODc5NTM2OTgzODE4LCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczODUzNzkifQ==
VUEwMDAwMDAxMDczODUzNzQ=,219238692,0,1593879536400,clickstream,eyJkZXZpY2UiOiJMaW51eCIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJtYWluIiwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODc5NTM2MzU5NTMzLCJnZW8iOnsiY2l0eSI6IlJvY2t5IE1vdW50Iiwic3RhdGUiOiJOQyJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZ29vZ2xlIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4Nzk1MzYzNTk1MzMsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM4NTM3NCJ9
VUEwMDAwMDAxMDczNjkxMzg=,219238715,0,1593879536982,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6ImNjX2luZm8iLCJldmVudF9wcmV2aW91c190aW1lc3RhbXAiOjE1OTM4NzkzNDg1NjM3NzUsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg3OTUzNjk2MzEzNywiZ2VvIjp7ImNpdHkiOiJOZXcgWW9yayIsInN0YXRlIjoiTlkifSwiaXRlbXMiOlt7Iml0ZW1faWQiOiJNX1BSRU1fVCIsIml0ZW1fbmFtZSI6IlByZW1pdW0gVHdpbiBNYXR0cmVzcyIsIml0ZW1fcmV2ZW51ZV9pbl91c2QiOjEwOTUuMCwicHJpY2VfaW5fdXNkIjoxMDk1LjAsInF1YW50aXR5IjoxfV0sInRyYWZmaWNfc291cmNlIjoiZ29vZ2xlIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4Nzc3NDAyNTAyMTEsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM2OTEzOCJ9
VUEwMDAwMDAxMDczODAxMzQ=,219238782,0,1593879538690,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6ImRvd24iLCJldmVudF9wcmV2aW91c190aW1lc3RhbXAiOjE1OTM4Nzk0NjQ3OTg4OTgsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg3OTUzODY0MzkxOCwiZ2VvIjp7ImNpdHkiOiJDb2x1bWJ1cyIsInN0YXRlIjoiT0gifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6ImRpcmVjdCIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODc4OTcxMjk0MDA0LCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczODAxMzQifQ==
VUEwMDAwMDAxMDczODUzNDM=,219420489,1,1593879531571,clickstream,eyJkZXZpY2UiOiJpT1MiLCJlY29tbWVyY2UiOnt9LCJldmVudF9uYW1lIjoibWFpbiIsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg3OTUzMTU0Mzc3MiwiZ2VvIjp7ImNpdHkiOiJDaGljYWdvIiwic3RhdGUiOiJJTCJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZ29vZ2xlIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4Nzk1MzE1NDM3NzIsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM4NTM0MyJ9
VUEwMDAwMDAxMDczODc1MTI=,219241411,0,1593879777866,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJwcmVtaXVtIiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODc5NzcxNDc3Mjk3LCJldmVudF90aW1lc3RhbXAiOjE1OTM4Nzk3Nzc4MzM1MzcsImdlbyI6eyJjaXR5IjoiUGF3dHVja2V0Iiwic3RhdGUiOiJSSSJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZ29vZ2xlIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4Nzk3NzE0NzcyOTcsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM4NzUxMiJ9
VUEwMDAwMDAxMDczODc1OTI=,219241444,0,1593879781212,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJtYWluIiwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODc5NzgxMTc2MzcyLCJnZW8iOnsiY2l0eSI6IkphY2tzb24iLCJzdGF0ZSI6Ik1JIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJmYWNlYm9vayIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODc5NzgxMTc2MzcyLCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczODc1OTIifQ==
VUEwMDAwMDAxMDczODc1OTg=,219241451,0,1593879782059,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJtYWluIiwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODc5NzgyMDE1MjE5LCJnZW8iOnsiY2l0eSI6IkRlbnZlciIsInN0YXRlIjoiQ08ifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6ImRpcmVjdCIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODc5NzgyMDE1MjE5LCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczODc1OTgifQ==
VUEwMDAwMDAxMDczNjMwNjI=,219241460,0,1593879782641,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6ImNjX2luZm8iLCJldmVudF9wcmV2aW91c190aW1lc3RhbXAiOjE1OTM4Nzk0NzUxMjU4MTksImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg3OTc4MjYxNzg5NSwiZ2VvIjp7ImNpdHkiOiJHcmVlbGV5Iiwic3RhdGUiOiJDTyJ9LCJpdGVtcyI6W3siaXRlbV9pZCI6Ik1fU1RBTl9RIiwiaXRlbV9uYW1lIjoiU3RhbmRhcmQgUXVlZW4gTWF0dHJlc3MiLCJpdGVtX3JldmVudWVfaW5fdXNkIjoxMDQ1LjAsInByaWNlX2luX3VzZCI6MTA0NS4wLCJxdWFudGl0eSI6MX1dLCJ0cmFmZmljX3NvdXJjZSI6ImZhY2Vib29rIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4NzcwODQ1NjYyNjYsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM2MzA2MiJ9
VUEwMDAwMDAxMDczODc0OTE=,219423688,1,1593879770813,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Im1hdHRyZXNzZXMiLCJldmVudF9wcmV2aW91c190aW1lc3RhbXAiOjE1OTM4Nzk3Njg2NDQwMDQsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg3OTc3MDc4NzgwNiwiZ2VvIjp7ImNpdHkiOiJNdXJmcmVlc2Jvcm8iLCJzdGF0ZSI6IlROIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJkaXJlY3QiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3OTc2ODY0NDAwNCwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzg3NDkxIn0=
VUEwMDAwMDAxMDczODY5NjM=,219423712,1,1593879771947,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJwcmVzcyIsImV2ZW50X3ByZXZpb3VzX3RpbWVzdGFtcCI6MTU5Mzg3OTcxMDMyODUxOCwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODc5NzcxODk4NzM4LCJnZW8iOnsiY2l0eSI6IkRlbmlzb24iLCJzdGF0ZSI6IlRYIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJnb29nbGUiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3OTcxMDMyODUxOCwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzg2OTYzIn0=
VUEwMDAwMDAxMDczODc1NDM=,219423759,1,1593879774283,clickstream,eyJkZXZpY2UiOiJpT1MiLCJlY29tbWVyY2UiOnt9LCJldmVudF9uYW1lIjoibWFpbiIsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg3OTc3NDI0MDI2OSwiZ2VvIjp7ImNpdHkiOiJBbGJ1cXVlcnF1ZSIsInN0YXRlIjoiTk0ifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6ImVtYWlsIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4Nzk3NzQyNDAyNjksInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM4NzU0MyJ9
VUEwMDAwMDAxMDczNzQ1OTc=,219423774,1,1593879774867,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJlbWFpbF9jb3Vwb24iLCJldmVudF9wcmV2aW91c190aW1lc3RhbXAiOjE1OTM4Nzk3NTU5ODYzMTQsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg3OTc3NDg0MDM1MiwiZ2VvIjp7ImNpdHkiOiJGb3J0IExhdWRlcmRhbGUiLCJzdGF0ZSI6IkZMIn0sIml0ZW1zIjpbeyJjb3Vwb24iOiJORVdCRUQxMCIsIml0ZW1faWQiOiJNX1NUQU5fSyIsIml0ZW1fbmFtZSI6IlN0YW5kYXJkIEtpbmcgTWF0dHJlc3MiLCJpdGVtX3JldmVudWVfaW5fdXNkIjoxMDc1LjUsInByaWNlX2luX3VzZCI6MTE5NS4wLCJxdWFudGl0eSI6MX1dLCJ0cmFmZmljX3NvdXJjZSI6ImRpcmVjdCIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODc4MzQ2NTkwNTMxLCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczNzQ1OTcifQ==
VUEwMDAwMDAxMDczNzcxNzM=,219423691,1,1593879771038,clickstream,eyJkZXZpY2UiOiJMaW51eCIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJjYXJ0IiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODc4NzMyNTEzNzE3LCJldmVudF90aW1lc3RhbXAiOjE1OTM4Nzk3NzA5OTA2ODMsImdlbyI6eyJjaXR5IjoiTGluY29sbiIsInN0YXRlIjoiTkUifSwiaXRlbXMiOlt7Iml0ZW1faWQiOiJNX1NUQU5fVCIsIml0ZW1fbmFtZSI6IlN0YW5kYXJkIFR3aW4gTWF0dHJlc3MiLCJpdGVtX3JldmVudWVfaW5fdXNkIjo1OTUuMCwicHJpY2VfaW5fdXNkIjo1OTUuMCwicXVhbnRpdHkiOjF9XSwidHJhZmZpY19zb3VyY2UiOiJmYWNlYm9vayIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODc4NjM1Mjc2MTk1LCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczNzcxNzMifQ==
VUEwMDAwMDAxMDczODc1Mjk=,219423732,1,1593879772710,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Im1haW4iLCJldmVudF90aW1lc3RhbXAiOjE1OTM4Nzk3NzI2ODgxMTYsImdlbyI6eyJjaXR5IjoiQ29ycHVzIENocmlzdGkiLCJzdGF0ZSI6IlRYIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJnb29nbGUiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3OTc3MjY4ODExNiwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzg3NTI5In0=
VUEwMDAwMDAxMDczODc2MDk=,219423773,1,1593879783133,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6InBpbGxvd3MiLCJldmVudF90aW1lc3RhbXAiOjE1OTM4Nzk3ODMwOTkyMjUsImdlbyI6eyJjaXR5IjoiUGFzY28iLCJzdGF0ZSI6IldBIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJnb29nbGUiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3OTc4MzA5OTIyNSwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzg3NjA5In0=
VUEwMDAwMDAxMDczOTExNzI=,219246017,0,1593880162442,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Im1haW4iLCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODAxNjI0MDY2ODYsImdlbyI6eyJjaXR5IjoiRWxrIEdyb3ZlIiwic3RhdGUiOiJDQSJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiaW5zdGFncmFtIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4ODAxNjI0MDY2ODYsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM5MTE3MiJ9
VUEwMDAwMDAxMDczOTExOTQ=,219246087,0,1593880164715,clickstream,eyJkZXZpY2UiOiJMaW51eCIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJwaWxsb3dzIiwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODgwMTY0NzA1MTI5LCJnZW8iOnsiY2l0eSI6Ik1hcnRpbnN2aWxsZSIsInN0YXRlIjoiSU4ifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6Imdvb2dsZSIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODgwMTY0NzA1MTI5LCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczOTExOTQifQ==
VUEwMDAwMDAxMDczODY5ODA=,219246110,0,1593880159559,clickstream,eyJkZXZpY2UiOiJMaW51eCIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJjYXJ0IiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODgwMDY4NTk1OTYxLCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODAxNTk1MzQwMTUsImdlbyI6eyJjaXR5IjoiV2Fob28iLCJzdGF0ZSI6Ik5FIn0sIml0ZW1zIjpbeyJpdGVtX2lkIjoiTV9TVEFOX1EiLCJpdGVtX25hbWUiOiJTdGFuZGFyZCBRdWVlbiBNYXR0cmVzcyIsIml0ZW1fcmV2ZW51ZV9pbl91c2QiOjEwNDUuMCwicHJpY2VfaW5fdXNkIjoxMDQ1LjAsInF1YW50aXR5IjoxfV0sInRyYWZmaWNfc291cmNlIjoiZW1haWwiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3OTcxMjUzMzM2NCwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzg2OTgwIn0=
VUEwMDAwMDAxMDczODY5ODA=,219246112,0,1593880159559,clickstream,eyJkZXZpY2UiOiJMaW51eCIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJjYXJ0IiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODgwMDY4NTk1OTYxLCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODAxNTk1MzQwMTUsImdlbyI6eyJjaXR5IjoiV2Fob28iLCJzdGF0ZSI6Ik5FIn0sIml0ZW1zIjpbeyJpdGVtX2lkIjoiTV9TVEFOX1EiLCJpdGVtX25hbWUiOiJTdGFuZGFyZCBRdWVlbiBNYXR0cmVzcyIsIml0ZW1fcmV2ZW51ZV9pbl91c2QiOjEwNDUuMCwicHJpY2VfaW5fdXNkIjoxMDQ1LjAsInF1YW50aXR5IjoxfV0sInRyYWZmaWNfc291cmNlIjoiZW1haWwiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3OTcxMjUzMzM2NCwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzg2OTgwIn0=
VUEwMDAwMDAxMDczNzg5MTU=,219428512,1,1593880157518,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJmYXEiLCJldmVudF9wcmV2aW91c190aW1lc3RhbXAiOjE1OTM4Nzg4MzI3MzA0NzcsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg4MDE1NzQ5MTU3MCwiZ2VvIjp7ImNpdHkiOiJDb2x1bWJ1cyIsInN0YXRlIjoiT0gifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6ImVtYWlsIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4Nzg4MzI3MzA0NzcsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM3ODkxNSJ9
VUEwMDAwMDAxMDczOTExMzU=,219428543,1,1593880158643,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Im1haW4iLCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODAxNTg2MzAxODgsImdlbyI6eyJjaXR5IjoiQmFrZXJzZmllbGQiLCJzdGF0ZSI6IkNBIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJmYWNlYm9vayIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODgwMTU4NjMwMTg4LCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczOTExMzUifQ==
VUEwMDAwMDAxMDczOTA5ODY=,219246010,0,1593880156258,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Im9yaWdpbmFsIiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODgwMTQzMDY5NjU3LCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODAxNTYyNDQyNjIsImdlbyI6eyJjaXR5IjoiRXVnZW5lIiwic3RhdGUiOiJPUiJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZ29vZ2xlIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4ODAxNDMwNjk2NTcsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM5MDk4NiJ9
